"sep=,"
"Export items"
" "
Account,Item,"Item number",SKU,Manufacturer,Supplier,"Label alcohol","Units per item",Unit,"Items per case","Total quantity"
"Well Crafted Wine & Beverage Co.","Monte Real Gran Reserva 2004",20010,RIO1024,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Monte Real Gran Reserva 2005 2036046",20014,RIO1028,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Monte Real Gran Reserva 2010",24186,RIO1055,,,,750.000,ml,12,12.000
"Well Crafted Wine & Beverage Co.","Monte Real Gran Reserva 2014 2036042",20008,RIO1021,,,,750.000,ml,12,417.000
"Well Crafted Wine & Beverage Co.","Monte Real Gran Reserva 2017",28524,RIO1070,,,,750.000,ml,12,108.000
"Well Crafted Wine & Beverage Co.","Monte Real Gran Reserva 2018",29290,RIO1086,,,,750.000,ml,12,1080.000
"Well Crafted Wine & Beverage Co.","Monte Real Reserva de Familia 2020",25899,RIO1078,,,14.00,750.000,ml,12,4747.000
"Well Crafted Wine & Beverage Co.","Monte Real Rosado 2024",29295,RIO1090,,,,750.000,ml,6,600.000
"Well Crafted Wine & Beverage Co.","Monte Real Tempranillo Reserva Blanco 2020",25543,RIO1073,,,,750.000,ml,6,16.000
"Well Crafted Wine & Beverage Co.","Montepalacio Montepalacio Brut NV",29416,SPA1355,,,10.50,750.000,ml,12,6815.000
"Well Crafted Wine & Beverage Co.","Moorilla Brut Rose 2018",25464,AUS1035,,,,750.000,ml,6,64.000
"Well Crafted Wine & Beverage Co.","Moorilla Extra Brut 2018",25463,AUS1034,,,11.90,750.000,ml,6,55.000
"Well Crafted Wine & Beverage Co.","Moorilla Praxis Sparkling Riesling 2023",25462,AUS1036,,,13.20,750.000,ml,6,94.000
"Well Crafted Wine & Beverage Co.","Mother Tongue Shiraz Barossa Valley 2019",29038,AUS1030,,,14.50,750.000,ml,12,46.000
"Well Crafted Wine & Beverage Co.","Mountain Brook Allin Coopers Select 2021",29996,NCA1002,,,13.80,750.000,ml,12,108.000
"Well Crafted Wine & Beverage Co.","Mountain Brook BRX Rose 2024",29999,NCA1003,,,13.60,750.000,ml,12,96.000
"Well Crafted Wine & Beverage Co.","Mountain Brook Cabernet Sauvignon 2021",29995,NCA1001,,,14.20,750.000,ml,12,96.000
"Well Crafted Wine & Beverage Co.","Mountain Brook Chardonnay 2023",29998,NCA1005,,,13.80,750.000,ml,12,96.000
"Well Crafted Wine & Beverage Co.","Mountain Brook The Belle 2024",29997,NCA1004,,,13.90,750.000,ml,12,108.000
"Well Crafted Wine & Beverage Co.","Muller Gruver Vetliner NV",18222,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Murdoch Hill Pinot Noir 2021",18296,AUS1026,,,13.00,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Murdoch Hill Sauvignon Blanc 2024",28281,AUS1028,,,,750.000,ml,12,111.000
"Well Crafted Wine & Beverage Co.","Muscadet Sevie et Maine Hell Celt White 2018",16987,,,,,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Nagelsforst Bergliebe Riesling 2020",16566,GER1001,,,12.50,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Nagelsforst Bergliebe Riesling 2022",27298,GER1001,,,12.50,750.000,ml,12,18.000
"Well Crafted Wine & Beverage Co.","Nagelsforst Pinot Blanc Dry 2016",16993,,,,,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Napa Valley Burly Cabernet Sauvignon Sciandri 2021",21171,CAL1189,,,,750.000,ml,12,20.000
"Well Crafted Wine & Beverage Co.","Napa Valley Burly Sauvignon Blanc 2014",1580,CAL1046,,,13.80,750.000,ml,12,13.000
"Well Crafted Wine & Beverage Co.","Napa Valley Burly Simpkins Cabernet Sauvignon Magnum 2022  1.5 l",25919,CAL1050,,,14.50,1.500,l,6,15.000
"Well Crafted Wine & Beverage Co.","Napa Valley Burly Cabernet Sauvignon (Simpkins) 2021",15956,CAL1048,,,14.50,750.000,ml,12,120.000
"Well Crafted Wine & Beverage Co.","Napa Valley Burly Cabernet Sauvignon Special Selection 2022",24973,CAL1049,,,14.50,750.000,ml,12,58.000
"Well Crafted Wine & Beverage Co.","Napa Valley Burly Chardonnay 2018",10328,CAL1047,,,13.50,750.000,ml,12,21.000
"Well Crafted Wine & Beverage Co.","Napa Valley Burly Chardonnay 2023",29518,CAL1047,,,14.10,750.000,ml,12,82.000
"Well Crafted Wine & Beverage Co.","Napa Valley Three Clicks Sauvignon Blanc 2017",5996,CAL1068,,,14.30,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Natte Valleij Axle Chenin Blanc 2024",28286,SAF1094,,,13.00,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Natte Valleij Cinsault Stellenbosch 2022",25735,SAF1059,,,11.00,750.000,ml,6,2.000
"Well Crafted Wine & Beverage Co.","Natte Valleij Cinsault Stellenbosch 2023",29407,SAF1059,,,11.00,750.000,ml,6,133.000
"Well Crafted Wine & Beverage Co.","Natte Valleij Coastal Cinsault 2022",25363,SAF1023,,,13.50,750.000,ml,12,900.000
"Well Crafted Wine & Beverage Co.","Natte Valleij Coastal Cinsault 2023",29406,SAF1023,,,13.50,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Natte Valleij NAT Pinotage 2023",24778,SAF1069,,,12.50,750.000,ml,12,184.000
"Well Crafted Wine & Beverage Co.","Natte Valleij P.O.W. 2019",25737,SAF1024,,,14.00,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Natte Valleij P.O.W. 2021",29408,SAF1024,,,14.00,750.000,ml,12,118.000
"Well Crafted Wine & Beverage Co.","Natte Valleij Swallow Red Blend 2023",29384,SAF1119,,,13.50,750.000,ml,12,148.000
"Well Crafted Wine & Beverage Co.","Ngeringa Estate Pinot Noir 2022",28735,AUS1043,,,,750.000,ml,12,45.000
"Well Crafted Wine & Beverage Co.","Ngeringa Summit Estate Pinot Noir 2021",28246,AUS1042,,,,750.000,ml,12,5.000
"Well Crafted Wine & Beverage Co.","Nikolaou Ktima Nemea 2019",27316,GRE1003,,,13.00,750.000,ml,6,78.000
"Well Crafted Wine & Beverage Co.","Nikolaou Kydonitsa 2023",27307,GRE1001,,,13.00,750.000,ml,6,120.000
"Well Crafted Wine & Beverage Co.","Nikolaou Mirage 2022",27317,GRE1004,,,13.50,750.000,ml,6,98.000
"Well Crafted Wine & Beverage Co.","Nikolaou Moschofilero 2023",27318,GRE1002,,,12.00,750.000,ml,6,76.000
"Well Crafted Wine & Beverage Co.","Noble Hill Brut Nature Blanc de Blancs 2020",23641,SAF1062,,,12.50,750.000,ml,6,0.000
"Well Crafted Wine & Beverage Co.","Noble Hill Cabernet Sauvignon 2015",6866,SAF1010,"Noble Hill Winery",,14.00,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Noble Hill Cabernet Sauvignon 2018",19701,SAF1010,"Noble Hill Winery",,14.00,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Noble Hill Cabernet Sauvignon 2020",22709,SAF1010,"Noble Hill Winery",,12.50,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Noble Hill Cabernet Sauvignon 2021",25364,SAF1010,"Noble Hill Winery",,12.50,750.000,ml,12,36.000
"Well Crafted Wine & Beverage Co.","Noble Hill Cabernet Sauvignon (Damaged Labels) 2020",24782,SAF1010,"Noble Hill Winery",,12.50,750.000,ml,12,17.000
"Well Crafted Wine & Beverage Co.","Noble Hill Estate Reserve (Stained Labels) 2020",24781,SAF1011,"Noble Hill Winery",,13.00,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Noble Hill Estate Reserve Red 2020",23303,SAF1011,"Noble Hill Winery",,13.00,750.000,ml,12,11.000
"Well Crafted Wine & Beverage Co.","Noble Hill Estate Reserve Red 2021",25362,SAF1011,"Noble Hill Winery",,13.00,750.000,ml,12,757.000
"Well Crafted Wine & Beverage Co.","Noble Hill Estate Reserve White 2021",18092,SAF1072,,,13.50,750.000,ml,12,28.000
"Well Crafted Wine & Beverage Co.","Noble Hill Estate Reserve White 2022",24783,SAF1072,,,13.50,750.000,ml,12,40.000
"Well Crafted Wine & Beverage Co.","Noble Hill Field Atlas 2021",22708,SAF1073,,,12.50,750.000,ml,12,138.000
"Well Crafted Wine & Beverage Co.","Noble Hill Mourvèdre Rosé 2020",12974,SAF1007,"Noble Hill Winery",,12.50,750.000,ml,12,12.000
"Well Crafted Wine & Beverage Co.","Noble Hill Mourvèdre Rosé 2021",16973,SAF1007,"Noble Hill Winery",,12.50,750.000,ml,12,16.000
"Well Crafted Wine & Beverage Co.","Noble Hill Mourvèdre Rosé 2022",21075,SAF1007,"Noble Hill Winery",,12.50,750.000,ml,12,12.000
"Well Crafted Wine & Beverage Co.","Noble Hill Mourvèdre Rosé 2023",24097,SAF1007,"Noble Hill Winery",,12.50,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Noble Hill Mourvèdre Rosé 2024",25973,SAF1007,"Noble Hill Winery",,12.50,750.000,ml,12,36.000
"Well Crafted Wine & Beverage Co.","Noble Hill Sauvignon Blanc 2022",21076,SAF1004,"Noble Hill Winery",,11.00,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Noble Hill Simonskop Chenin Blanc 2022",22297,SAF1080,,,11.50,750.000,ml,6,60.000
"Well Crafted Wine & Beverage Co.","Noble Hill Sur Lie Chenin Blanc 2020",15570,SAF1061,,,13.00,750.000,ml,12,7.000
"Well Crafted Wine & Beverage Co.","Noble Hill Sur Lie Chenin Blanc 2021",18094,SAF1061,,,13.50,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Noble Hill Sur Lie Chenin Blanc 2023",25365,SAF1061,,,13.50,750.000,ml,12,49.000
"Well Crafted Wine & Beverage Co.","Noughty NA Red Wine NV",21186,NON1005,,,0.00,750.000,ml,6,210.000
"Well Crafted Wine & Beverage Co.","Noughty NA Rose Wine NV",21188,NON1006,,,0.00,750.000,ml,6,53.000
"Well Crafted Wine & Beverage Co.","Noughty NA White Wine NV",21187,NON1004,,,0.00,750.000,ml,6,72.000
"Well Crafted Wine & Beverage Co.","Noughty NA Sparkling Chardonnay NV",22582,NON1010,,,0.00,750.000,ml,6,116.000
"Well Crafted Wine & Beverage Co.","Noughty NA Sparkling Rose NV",22583,NON1011,,,0.00,750.000,ml,6,45.000
"Well Crafted Wine & Beverage Co.","O Leao Red Blend (DC-MD Only) 2020",19291,CHL1013,,,14.00,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","O Leao Red Blend (DC-MD Only) 2022",24606,CHL1013,,,14.00,750.000,ml,6,367.000
"Well Crafted Wine & Beverage Co.","O Leao Red Blend Cachapoal Valley Magnum (DC MD Only) 2019  1.5 l",20411,CHL1014,,,14.00,1.500,l,6,6.000
"Well Crafted Wine & Beverage Co.","Oceano Chardonnay 2019",19725,CAL1301,,,13.60,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Oceano Chardonnay 2021",24213,CAL1301,,,13.60,750.000,ml,12,76.000
"Well Crafted Wine & Beverage Co.","Oceano Chardonnay (Damaged Label) 2019",27398,CAL1301,,,13.60,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Oceano Low Alcohol Syrah 2023",25961,CAL1351,,,3.50,750.000,ml,12,44.000
"Well Crafted Wine & Beverage Co.","Oceano Pinot Noir 2021",19726,CAL1302,,,14.00,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Oceano Zero Chardonnay 2023",24752,NON1012,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Oceano Zero Pinot Noir 2023",25960,NON1023,,,0.47,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Oleandri Howell Mountain Cabernet 2021",28327,CAL1363,,,14.50,750.000,ml,12,21.000
"Well Crafted Wine & Beverage Co.","Oleandri La Scala Red Blend 2022",28329,CAL1367,,,14.50,750.000,ml,12,58.000
"Well Crafted Wine & Beverage Co.","Oleandri Napa Cabernet Franc 2020",28326,CAL1364,,,14.50,750.000,ml,12,14.000
"Well Crafted Wine & Beverage Co.","Oleandri Rutherford Cabernet Sauvignon 2019",28328,CAL1366,,,14.50,750.000,ml,12,19.000
"Well Crafted Wine & Beverage Co.","Oleandri Santa Rita Hills Pinot Noir 2023",28325,CAL1362,,,13.70,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Oleandri Sonoma Coast Chardonnay 2023",28324,CAL1361,,,13.70,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors 10,000 Hours Floral Blanc 2023",24306,SPA1312,,,12.00,750.000,ml,12,155.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors 10,000 Hours Floral Blanc 2024",28727,SPA1312,,,,750.000,ml,12,504.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors 10,000 Hours Xarello 2022",24307,SPA1313,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors 10,000 Hours Xarello 2023",25061,SPA1313,,,12.00,750.000,ml,12,483.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors Cava Brut Nature",22173,SPA1283,,,11.50,750.000,ml,12,488.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors Malvasia La Temptacio 2021",24305,SPA1314,,,13.00,750.000,ml,6,127.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors Nature Rose",22174,SPA1284,,,11.50,750.000,ml,12,84.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors Sadurni Cuvee Barrica 2018",22176,SPA1286,,,12.00,750.000,ml,6,11.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors Sadurni Cuvee Barrica 2020",25059,SPA1286,,,12.00,750.000,ml,6,67.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors Sadurni Cuvee Barrica 2022",28728,SPA1286,,,12.00,750.000,ml,6,144.000
"Well Crafted Wine & Beverage Co.","Oliver Viticultors Sadurni Reserva 2019",22175,SPA1285,,,11.50,750.000,ml,6,404.000
"Well Crafted Wine & Beverage Co.","One Flock Red Wine 2020",17649,,,,,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","One Flock Sauvignon Blanc 2020",17648,,,,,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Ontanon Blanco Viura 2020",21524,SPA1190,,,12.50,750.000,ml,12,321.000
"Well Crafted Wine & Beverage Co.","Ontanon Clarete Rose 2021",16963,SPA1189,,,13.00,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Ontanon Clarete Rose 2023",24059,SPA1189,,,13.00,750.000,ml,12,757.000
"Well Crafted Wine & Beverage Co.","Ontanon Gran Reserva 2005",17909,SPA1196,,,13.50,750.000,ml,6,1.000
"Well Crafted Wine & Beverage Co.","Ontanon Gran Reserva 2011",19638,SPA1196,,,13.50,750.000,ml,6,72.000
"Well Crafted Wine & Beverage Co.","Ontanon Kaori White 2023",28725,SPA1217,,,12.50,750.000,ml,12,546.000
"Well Crafted Wine & Beverage Co.","Ontanon Natura 2020",21530,SPA1293,,,,750.000,ml,6,1.000
"Well Crafted Wine & Beverage Co.","Ontanon Natura 2021",26240,SPA1293,,,13.50,750.000,ml,12,19.000
"Well Crafted Wine & Beverage Co.","Ontanon Reserva 2010",17911,SPA1194,,,14.50,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Ontanon Reserva 2015",15978,SPA1194,,,14.50,750.000,ml,12,118.000
"Well Crafted Wine & Beverage Co.","Ontanon Reserva Magnum 2011  1500 ml",8884,SPA1195,,,13.50,1500.000,ml,6,25.000
"Well Crafted Wine & Beverage Co.","Ontanon Tempranillo Blanco (White) 2019",11393,SPA1218,,,12.00,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Ontanon Tempranillo Blanco (White) 2022",20715,SPA1218,,,12.50,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Ontanon Tempranillo Blanco (White) 2023",24061,SPA1218,,,12.50,750.000,ml,12,728.000
"Well Crafted Wine & Beverage Co.","Optima Zinfandel 2016",11954,CAL1108,,,14.90,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Optima Alexander Valley Duffy Vineyard Cabernet Sauvignon Reserve 2014",4503,CAL1111,,,14.70,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Optima Gewurztraminer (Dry) 2017",7091,CAL1114,,,,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Optima Gewurztraminer (Dry) 2018",7172,CAL1114,,,,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Optima Knights Valley Cabernet Sauvignon 2015",4504,CAL1110,,,14.50,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Orchard Lane Pinot Noir 2023",25448,NWZ1005,,,13.00,750.000,ml,12,500.000
"Well Crafted Wine & Beverage Co.","Orchard Lane Riesling 2021",15582,NWZ1002,,,,750.000,ml,12,112.000
"Well Crafted Wine & Beverage Co.","Orchard Lane Riesling 2023",25449,NWZ1002,,,,750.000,ml,12,230.000
"Well Crafted Wine & Beverage Co.","Orchard Lane Rose 2020",14554,NWZ1006,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Orchard Lane Sauvignon Blanc 2023",21884,NWZ1001,"Sugar Loaf Wines",,13.00,750.000,ml,12,5.000
"Well Crafted Wine & Beverage Co.","Orchard Lane Sauvignon Blanc 2024",29164,NWZ1001,"Sugar Loaf Wines",,13.00,750.000,ml,12,5018.000
"Well Crafted Wine & Beverage Co.","Padre Bendicho Red Red Kosher (MD & DC) 2023",23869,SPA1325,,,13.50,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Padre Bendicho Rose Kosher (MD & DC) 2024",24702,SPA1337,,,11.50,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Paloma Vineyards Cabernet Sauvignon 2019",29242,CAL1381,,,14.80,750.000,ml,12,31.000
"Well Crafted Wine & Beverage Co.","Paloma Vineyards Merlot 2016",15744,CAL1261,,,14.80,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Paloma Vineyards Merlot 2017",15743,CAL1261,,,14.80,750.000,ml,12,30.000
"Well Crafted Wine & Beverage Co.","Paloma Vineyards Merlot 2019",29353,CAL1261,,,14.80,750.000,ml,12,49.000
"Well Crafted Wine & Beverage Co.","Pampas Grass Pinot Noir 2023",24639,ARG1023,,,14.00,750.000,ml,12,3103.000
"Well Crafted Wine & Beverage Co.","Paris-Simoneau Brut Blanc Clasique",3282,FRA1015,,,12.00,750.000,ml,12,1848.000
"Well Crafted Wine & Beverage Co.","Paris-Simoneau Brut Rose",3283,FRA1016,,,12.00,750.000,ml,12,588.000
"Well Crafted Wine & Beverage Co.","Paris-Simoneau Les Georges Sauvignon Blanc 2022",20129,FRA1103,,,12.00,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Paris-Simoneau Les Georges Sauvignon Blanc 2024",28192,FRA1103,,,12.00,750.000,ml,12,338.000
"Well Crafted Wine & Beverage Co.","Paso Robles Farm Winery LPF 2011",1741,CAL1023,,,13.50,750.000,ml,6,
"Well Crafted Wine & Beverage Co.","Paso Robles Farm Winery The Big Game 2011",1743,CAL1022,,,14.00,750.000,ml,6,1.000
"Well Crafted Wine & Beverage Co.","Paso Robles Farm Winery The Big Game 2012",2944,CAL1022,,,14.00,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Brooster Red Blend 2018",15076,CAL1031,,,14.70,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Cotes de Pomar Blanc 2016",2926,CAL1036,,,14.20,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Grenache Blanc 2015",5999,CAL1035,,,14.80,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Grenache Blanc 2016",2728,CAL1035,,,14.80,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Grenache Blanc 2017",20546,CAL1035,,,14.80,750.000,ml,12,60.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction GSM Crossing 2014",4514,CAL1041,,,13.70,750.000,ml,12,33.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction GSM Crossing (Wine Club Only) 2016",25501,CAL1041,,,13.70,750.000,ml,12,11.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Merlot 2013",1914,CAL1037,,,14.70,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Picnic Chardonnay 2020",15080,CAL1030,,,14.60,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Picnic Chardonnay 2022",21049,CAL1030,,,14.60,750.000,ml,12,33.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Roussanne 2017",15082,CAL1034,,,14.70,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction SBC Chardonnay 2016",2733,CAL1065,,,14.50,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Tempranillo",20547,CAL1308,,,14.40,750.000,ml,12,60.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Zinfandel 2015",2730,CAL1038,,,14.90,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Paso Robles Pomar Junction Zinfandel (WINE CLUB ONLY) 2016",15079,CAL1038,,,14.40,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Pasquiers Cotes du Rhone Rouge 2022",20720,FRA1002,,,14.50,750.000,ml,12,-2.000
"Well Crafted Wine & Beverage Co.","Pasquiers Cotes du Rhone Rouge 2023",28197,FRA1002,,,14.50,750.000,ml,12,908.000
"Well Crafted Wine & Beverage Co.","Pasquiers Gigondas 2021",20718,FRA1017,,,14.50,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Pasquiers Gigondas 2022",22747,FRA1017,,,14.50,750.000,ml,12,302.000
"Well Crafted Wine & Beverage Co.","Pasquiers Plan de Dieu 2019",11673,FRA1001,,,14.50,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Pasquiers Plan de Dieu 2022",25690,FRA1001,,,14.50,750.000,ml,12,241.000
"Well Crafted Wine & Beverage Co.","Pasquiers Sablet Blanc 2021",17759,FRA1078,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Pasquiers Sablet Blanc 2022",22748,FRA1078,,,13.50,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Pasquiers Sablet Blanc 2023",25688,FRA1078,,,13.50,750.000,ml,12,179.000
"Well Crafted Wine & Beverage Co.","Pasquiers Sablet Rouge 2017",23253,FRA1000,,,14.00,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Pasquiers Sablet Rouge 2020",15762,FRA1000,,,14.00,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Pasquiers Sablet Rouge 2022",25689,FRA1000,,,14.00,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Pasquiers Sablet Rouge 2023",29445,FRA1000,,,14.00,750.000,ml,12,244.000
"Well Crafted Wine & Beverage Co.","Patrick Lambert Gourmandise Chinon 2021",23601,SAMPLE,,,12.40,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Patrick Sullivan Chardonnay 2023",28247,AUS1039,,,13.00,750.000,ml,12,40.000
"Well Crafted Wine & Beverage Co.","Penamonte C. Privada 2014 747528",19993,RIO1005,,,,750.000,ml,6,87.000
"Well Crafted Wine & Beverage Co.","Penamonte C. Privada 2014 C120044061",19992,RIO1005,,,,750.000,ml,6,180.000
"Well Crafted Wine & Beverage Co.","Perucchi Vermouth Blanco   1000 ml",2351,SPA1151,,,15.00,1000.000,ml,6,175.000
"Well Crafted Wine & Beverage Co.","Perucchi Vermouth Red Gran Reserva   1000 ml",2352,SPA1152,,,15.00,1000.000,ml,6,284.000
"Well Crafted Wine & Beverage Co.","Perucchi Vermouth Blanco Extra Dry",18101,SAMPLE,,,,750.000,ml,6,6.000
"Well Crafted Wine & Beverage Co.","Petit Hameu Bless Your Heart Rose Champagne NV",29478,FRA1192,,,12.00,750.000,ml,3,18.000
"Well Crafted Wine & Beverage Co.","Petit Hameu Good Lord Champagne NV",19261,FRA1089,,,12.00,750.000,ml,3,84.000
"Well Crafted Wine & Beverage Co.","Phelps Creek Chardonnay 2021",25328,ORO1053,,,13.80,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Phelps Creek Chardonnay 2022",25629,ORO1053,,,13.80,750.000,ml,12,11.000
